district,state,lat,lon,forest_loss_sq_km
Kamrup Metropolitan,Assam,26.3201,91.456,1.03
Kamrup Metropolitan,Assam,26.1894,92.0229,0.53
Kamrup Metropolitan,Assam,26.1992,91.7448,0.53
Kamrup Metropolitan,Assam,26.1868,91.7485,0.4
Kamrup Metropolitan,Assam,26.2949,91.8065,0.62
Kamrup Metropolitan,Assam,26.2682,91.5234,0.39
Kamrup Metropolitan,Assam,26.2358,91.7984,1.11
Kamrup Metropolitan,Assam,26.0257,91.9999,0.42
Kamrup Metropolitan,Assam,26.0867,91.5639,0.57
Kamrup Metropolitan,Assam,25.9148,92.2739,0.68
Kamrup Metropolitan,Assam,26.0129,91.9307,0.91
Kamrup Metropolitan,Assam,26.2578,91.9456,0.69
Kamrup Metropolitan,Assam,25.8266,91.8047,0.66
Kamrup Metropolitan,Assam,26.039,91.6778,0.72
Kamrup Metropolitan,Assam,26.0653,91.6593,0.92
Kamrup Metropolitan,Assam,26.1854,91.7458,1.05
Kamrup Metropolitan,Assam,26.2052,91.7519,0.78
Kamrup Metropolitan,Assam,26.1328,91.8346,0.67
Kamrup Metropolitan,Assam,26.0967,91.5858,0.73
Kamrup Metropolitan,Assam,25.703,91.649,0.68
Kamrup Metropolitan,Assam,25.5444,91.9712,0.89
Kamrup Metropolitan,Assam,26.1091,91.838,0.66
Kamrup Metropolitan,Assam,26.1833,91.7826,0.66
Kamrup Metropolitan,Assam,26.1794,91.7735,0.6
Kamrup Metropolitan,Assam,25.7279,91.4338,0.55
Kamrup Metropolitan,Assam,25.9809,91.6095,0.71
Kamrup Metropolitan,Assam,26.2756,91.7068,0.78
Kamrup Metropolitan,Assam,26.1422,91.6969,0.91
Kamrup Metropolitan,Assam,25.9984,91.9006,0.73
Kamrup Metropolitan,Assam,26.1802,91.7486,0.93
Kamrup Metropolitan,Assam,26.0709,91.9953,0.97
Kamrup Metropolitan,Assam,26.5996,91.9116,0.78
Kamrup Metropolitan,Assam,26.1741,91.7428,0.45
Kamrup Metropolitan,Assam,26.3021,91.4669,0.39
Kamrup Metropolitan,Assam,26.2692,91.6483,0.88
Kamrup Metropolitan,Assam,26.171,91.7374,0.41
Kamrup Metropolitan,Assam,26.1899,92.1478,0.49
Kamrup Metropolitan,Assam,26.2765,91.7307,0.95
Kamrup Metropolitan,Assam,26.7148,92.1417,0.84
Kamrup Metropolitan,Assam,26.2002,91.7726,0.93
Kamrup Metropolitan,Assam,26.362,91.6385,0.79
Kamrup Metropolitan,Assam,26.181,91.7382,0.94
Kamrup Metropolitan,Assam,26.2511,91.682,0.88
Kamrup Metropolitan,Assam,26.2524,91.6914,0.96
Kamrup Metropolitan,Assam,26.1521,91.7092,0.97
Kamrup Metropolitan,Assam,26.1845,91.7381,0.61
Kamrup Metropolitan,Assam,26.124,91.9026,0.52
Kamrup Metropolitan,Assam,25.9293,91.957,0.63
Kamrup Metropolitan,Assam,26.1624,91.9398,0.54
Kamrup Metropolitan,Assam,26.1725,91.7481,0.77
Kamrup Metropolitan,Assam,26.1992,91.8708,1.03
Kamrup Metropolitan,Assam,26.3761,91.8342,0.39
Kamrup Metropolitan,Assam,26.1506,91.7729,0.96
Kamrup Metropolitan,Assam,26.3668,91.521,0.77
Kamrup Metropolitan,Assam,26.2133,92.01,0.83
Kamrup Metropolitan,Assam,26.2681,91.6575,0.85
Kamrup Metropolitan,Assam,26.2673,91.6953,1.02
Kamrup Metropolitan,Assam,26.1721,91.7659,0.38
Kamrup Metropolitan,Assam,26.2234,91.8262,0.85
Kamrup Metropolitan,Assam,26.1048,91.7123,0.63
Kamrup Metropolitan,Assam,26.0648,91.7185,0.46
Kamrup Metropolitan,Assam,26.2881,91.5919,1.08
Kamrup Metropolitan,Assam,26.2479,91.7584,0.79
Kamrup Metropolitan,Assam,26.143,91.8078,0.6
Kamrup Metropolitan,Assam,26.2294,91.8853,0.99
Kamrup Metropolitan,Assam,26.1537,91.7708,1.04
Kamrup Metropolitan,Assam,26.3234,91.9044,0.48
Kamrup Metropolitan,Assam,26.3158,91.7739,0.92
Kamrup Metropolitan,Assam,25.9,91.6785,0.97
Kamrup Metropolitan,Assam,26.1936,91.7994,0.72
Kamrup Metropolitan,Assam,26.0277,91.816,1.02
Kamrup Metropolitan,Assam,26.0532,91.7024,0.7
Kamrup Metropolitan,Assam,26.1647,91.7998,0.56
Kamrup Metropolitan,Assam,26.1906,91.7547,0.93
Kamrup Metropolitan,Assam,26.2253,91.3408,0.91
Kamrup Metropolitan,Assam,26.0979,91.5373,0.64
Kamrup Metropolitan,Assam,26.3615,91.4184,0.47
Kamrup Metropolitan,Assam,26.2388,91.7319,0.61
Kamrup Metropolitan,Assam,26.2063,91.714,0.46
Kamrup Metropolitan,Assam,26.194,91.7334,1.1
Kamrup Metropolitan,Assam,26.246,91.5734,0.54
Kamrup Metropolitan,Assam,26.3293,92.0541,0.58
Kamrup Metropolitan,Assam,26.1965,91.6443,0.79
Kamrup Metropolitan,Assam,25.8873,91.2317,0.43
Kamrup Metropolitan,Assam,26.1423,91.7593,0.86
Kamrup Metropolitan,Assam,25.3642,91.7369,0.82
Kamrup Metropolitan,Assam,26.1236,91.7135,0.66
Kamrup Metropolitan,Assam,26.2099,91.9709,0.91
Kamrup Metropolitan,Assam,26.5068,91.568,0.67
Kamrup Metropolitan,Assam,26.271,92.2681,0.78
Kamrup Metropolitan,Assam,26.0064,91.7918,0.96
Kamrup Metropolitan,Assam,26.1883,91.7291,0.95
Kamrup Metropolitan,Assam,26.0144,91.7389,0.54
Kamrup Metropolitan,Assam,26.26,91.7079,0.54
Kamrup Metropolitan,Assam,26.1876,91.6548,0.49
Kamrup Metropolitan,Assam,26.1612,91.7767,0.76
Kamrup Metropolitan,Assam,26.2274,91.7498,0.56
Kamrup Metropolitan,Assam,26.408,91.7154,0.8
Kamrup Metropolitan,Assam,26.1144,91.8541,0.75
Kamrup Metropolitan,Assam,26.1965,91.7496,0.81
Kamrup Metropolitan,Assam,26.1682,91.7455,0.49
Kamrup Metropolitan,Assam,26.3634,92.0678,1.01
Kamrup Metropolitan,Assam,26.171,91.8715,0.75
Kamrup Metropolitan,Assam,26.1453,91.9085,0.54
Kamrup Metropolitan,Assam,25.8417,91.7972,0.77
Kamrup Metropolitan,Assam,25.9886,91.9446,0.49
Kamrup Metropolitan,Assam,26.014,91.5701,0.94
Kamrup Metropolitan,Assam,26.1838,91.7415,0.59
Kamrup Metropolitan,Assam,26.4816,91.8436,0.65
Kamrup Metropolitan,Assam,26.1426,91.7858,1.09
Kamrup Metropolitan,Assam,26.2066,91.6516,0.61
Kamrup Metropolitan,Assam,25.8604,91.8113,0.76
Kamrup Metropolitan,Assam,26.1765,91.7896,0.89
Kamrup Metropolitan,Assam,26.1737,91.7422,0.8
Kamrup Metropolitan,Assam,26.182,91.7817,0.82
Kamrup Metropolitan,Assam,26.1708,91.7509,1.07
Kamrup Metropolitan,Assam,26.1897,91.6207,0.83
Kamrup Metropolitan,Assam,26.1812,91.7246,0.51
Kamrup Metropolitan,Assam,26.123,91.7172,1.12
Kamrup Metropolitan,Assam,26.1608,91.7525,0.39
Kamrup Metropolitan,Assam,26.1561,91.6864,0.57
Kamrup Metropolitan,Assam,26.3972,91.5284,1.12
Kamrup Metropolitan,Assam,26.1916,91.6598,0.38
Kamrup Metropolitan,Assam,26.2123,91.878,0.72
Kamrup Metropolitan,Assam,25.8587,91.8661,0.85
Kamrup Metropolitan,Assam,26.4481,91.6098,0.85
Kamrup Metropolitan,Assam,26.1807,91.744,0.74
Kamrup Metropolitan,Assam,26.1348,91.7538,0.45
Kamrup Metropolitan,Assam,26.189,91.8523,1.06
Kamrup Metropolitan,Assam,26.1782,91.6453,0.56
Kamrup Metropolitan,Assam,25.9538,91.7041,1.0
Kamrup Metropolitan,Assam,26.1796,91.9957,1.01
Cachar,Assam,24.8221,92.7783,1.13
Cachar,Assam,24.9713,92.709,0.89
Cachar,Assam,24.7955,92.8552,0.5
Cachar,Assam,24.9392,92.7537,0.81
Cachar,Assam,24.7415,92.6968,0.79
Cachar,Assam,24.72,92.7122,0.46
Cachar,Assam,25.1124,92.6252,0.61
Cachar,Assam,24.7791,92.8031,0.94
Cachar,Assam,24.5477,92.6917,0.56
Cachar,Assam,24.8517,92.9317,0.77
Cachar,Assam,24.8506,92.7711,0.45
Cachar,Assam,25.083,92.4708,0.93
Cachar,Assam,24.7187,92.7881,0.9
Cachar,Assam,24.9049,92.7214,0.43
Cachar,Assam,24.8613,92.7571,1.05
Cachar,Assam,24.9849,92.7907,1.05
Cachar,Assam,24.8257,92.6139,1.0
Cachar,Assam,24.8299,92.7828,0.83
Cachar,Assam,24.7555,92.7725,0.63
Cachar,Assam,24.7989,92.8714,0.58
Cachar,Assam,24.8359,92.787,0.75
Cachar,Assam,24.8342,92.7946,0.77
Cachar,Assam,24.2378,93.1851,0.43
Cachar,Assam,24.7217,92.7912,0.45
Cachar,Assam,25.1473,92.2157,0.87
Cachar,Assam,24.8427,92.8034,0.74
Cachar,Assam,24.7672,92.8194,0.94
Cachar,Assam,24.8434,92.7947,1.08
Cachar,Assam,24.8196,92.7947,0.86
Cachar,Assam,24.9289,92.9932,0.92
Cachar,Assam,24.7656,92.8776,0.8
Cachar,Assam,24.8247,92.7824,1.06
Cachar,Assam,24.8253,92.8228,1.12
Cachar,Assam,24.8074,92.7348,0.48
Cachar,Assam,24.8365,92.8195,0.61
Cachar,Assam,24.8221,92.8264,0.48
Cachar,Assam,24.8251,92.7763,0.39
Cachar,Assam,24.728,92.7789,0.69
Cachar,Assam,24.8152,92.761,0.39
Cachar,Assam,24.8659,92.9689,0.9
Cachar,Assam,24.7278,92.7139,1.05
Cachar,Assam,24.8169,92.7995,0.69
Cachar,Assam,24.9027,92.7895,0.77
Cachar,Assam,24.6809,92.8404,0.62
Cachar,Assam,24.7029,92.4237,0.75
Cachar,Assam,24.9382,92.7644,0.65
Cachar,Assam,24.5355,92.7865,0.56
Cachar,Assam,24.8337,92.7014,0.47
Cachar,Assam,24.8896,92.8649,1.12
Cachar,Assam,24.6951,92.4533,0.39
Cachar,Assam,24.8037,92.8163,0.68
Cachar,Assam,24.9448,92.698,0.98
Cachar,Assam,24.8425,92.7529,1.12
Cachar,Assam,24.8052,92.9097,0.93
Cachar,Assam,24.8101,92.7512,0.89
Cachar,Assam,24.8483,92.834,1.12
Cachar,Assam,24.8563,92.8102,0.59
Cachar,Assam,24.9748,92.7865,1.14
Cachar,Assam,24.9203,92.818,0.72
Cachar,Assam,24.7124,92.8003,0.54
Cachar,Assam,25.0385,92.309,0.76
Cachar,Assam,24.8789,92.8674,0.63
Cachar,Assam,24.6796,92.7922,0.39
Cachar,Assam,25.1238,92.9118,0.81
Cachar,Assam,24.7821,92.744,1.14
Cachar,Assam,24.7241,92.789,0.84
Cachar,Assam,24.9604,92.8854,0.9
Cachar,Assam,24.7647,92.6296,1.04
Cachar,Assam,25.0509,92.5912,0.44
Cachar,Assam,24.9698,92.5892,0.59
Cachar,Assam,25.0262,92.8942,0.66
Cachar,Assam,24.8831,92.7388,0.85
Cachar,Assam,24.8763,92.7555,0.55
Cachar,Assam,24.6492,92.5922,0.51
Cachar,Assam,24.925,92.8629,0.45
Cachar,Assam,24.4692,92.173,0.82
Cachar,Assam,24.8138,92.7407,0.92
Cachar,Assam,24.7791,92.7117,0.81
Cachar,Assam,24.8547,92.674,0.46
Cachar,Assam,25.0788,92.8744,0.44
Cachar,Assam,24.8076,92.6169,0.46
Cachar,Assam,24.9062,92.7341,0.67
Cachar,Assam,24.8696,92.7411,0.59
Cachar,Assam,24.7964,92.8192,1.02
Cachar,Assam,25.1638,92.558,0.72
Cachar,Assam,24.902,92.708,0.73
Cachar,Assam,24.8307,92.7796,1.08
Cachar,Assam,24.8561,92.7802,0.79
Cachar,Assam,24.8145,92.7384,0.57
Cachar,Assam,24.8557,92.7581,0.74
Cachar,Assam,24.8627,92.7562,1.05
Cachar,Assam,24.9765,92.5609,0.7
Cachar,Assam,24.8333,92.7812,0.82
Cachar,Assam,24.7137,92.6573,0.61
Cachar,Assam,24.8163,92.7838,0.96
Cachar,Assam,24.8333,92.7106,0.84
Cachar,Assam,24.8935,92.7982,0.57
Cachar,Assam,24.7674,92.7938,0.7
Cachar,Assam,24.7183,92.5454,1.03
Cachar,Assam,24.84,92.5976,0.44
Cachar,Assam,24.8219,92.6424,0.51
Cachar,Assam,24.8086,92.836,1.01
Cachar,Assam,24.8314,92.7791,0.57
Cachar,Assam,24.8435,92.7916,0.67
Cachar,Assam,24.8626,92.8912,0.98
Cachar,Assam,25.428,93.0106,0.92
Cachar,Assam,24.9732,92.8442,0.73
Cachar,Assam,24.8147,92.803,0.39
Cachar,Assam,24.8062,92.8069,1.04
Cachar,Assam,24.8434,92.7811,0.62
Cachar,Assam,24.9068,92.6067,0.66
Cachar,Assam,25.236,92.6062,0.39
Cachar,Assam,24.9103,92.7601,0.39
Cachar,Assam,24.5527,92.7904,1.04
Cachar,Assam,24.6856,92.7003,1.13
Cachar,Assam,24.7892,92.7842,0.8
Cachar,Assam,24.7516,92.9054,0.75
Cachar,Assam,24.7416,92.8314,0.78
Cachar,Assam,24.8658,92.7125,0.69
Cachar,Assam,24.6355,92.9336,1.0
Cachar,Assam,24.8922,92.8141,0.5
Cachar,Assam,24.9173,92.711,0.6
Cachar,Assam,25.0119,92.916,0.68
Cachar,Assam,24.7287,92.7809,0.5
Cachar,Assam,24.8467,92.7815,0.47
Cachar,Assam,24.8246,92.7619,0.76
Cachar,Assam,24.8222,92.7876,0.71
Cachar,Assam,25.0904,92.7526,0.78
Cachar,Assam,24.9515,92.6124,0.77
Cachar,Assam,24.9035,92.8767,0.5
Cachar,Assam,24.934,92.845,0.39
Cachar,Assam,24.7691,92.7842,1.11
Cachar,Assam,24.6967,92.7541,0.53
Cachar,Assam,24.9294,92.8115,0.39
Cachar,Assam,24.8505,92.7797,0.79
Cachar,Assam,25.0659,92.6369,0.77
Cachar,Assam,24.8407,92.743,0.93
Cachar,Assam,24.7469,92.7784,0.4
Cachar,Assam,24.8676,92.8566,1.01
Cachar,Assam,24.8613,92.8121,0.79
Cachar,Assam,24.7245,92.7416,0.68
Cachar,Assam,24.7874,92.8528,0.82
Cachar,Assam,25.0494,92.8632,0.5
Cachar,Assam,24.8988,92.7203,1.04
Cachar,Assam,24.8241,92.7514,1.05
Cachar,Assam,24.7505,92.7942,0.71
Cachar,Assam,24.7786,92.7768,0.66
Cachar,Assam,24.8073,92.7994,0.55
Cachar,Assam,24.9242,92.8006,0.62
Cachar,Assam,24.83,92.7838,0.44
Cachar,Assam,24.9109,92.6846,0.52
Cachar,Assam,24.8461,92.764,0.5
Cachar,Assam,24.8495,92.7732,0.46
Cachar,Assam,24.9862,92.286,0.95
Cachar,Assam,24.8863,92.6757,1.06
Cachar,Assam,24.8556,92.6423,0.63
Cachar,Assam,24.7351,93.2026,0.59
Cachar,Assam,24.8068,92.5181,0.42
Cachar,Assam,24.7839,92.6911,0.79
Cachar,Assam,24.8531,92.7553,0.72
Cachar,Assam,24.7756,92.7995,0.5
Cachar,Assam,24.4972,92.7785,0.53
Cachar,Assam,24.9042,92.8329,0.5
Cachar,Assam,24.5462,92.9756,0.85
Cachar,Assam,24.8171,92.7942,0.86
Cachar,Assam,24.7055,92.9049,1.1
Cachar,Assam,24.9806,92.8338,0.49
Cachar,Assam,25.0051,92.7111,0.44
Cachar,Assam,24.8097,92.7861,0.51
Cachar,Assam,24.8369,92.7877,0.92
Cachar,Assam,24.8271,92.7901,0.46
Cachar,Assam,24.765,92.7647,0.48
Cachar,Assam,24.6621,92.7598,1.14
Cachar,Assam,24.7841,92.7141,0.88
Cachar,Assam,24.791,92.8004,1.04
Cachar,Assam,24.7698,92.7538,0.9
Cachar,Assam,24.8525,92.7679,0.54
Cachar,Assam,24.6302,92.4847,0.92
Cachar,Assam,24.849,92.7864,0.39
Cachar,Assam,24.9033,92.8928,1.1
Cachar,Assam,24.9268,92.7807,0.66
Cachar,Assam,25.4034,92.5371,0.41
Cachar,Assam,24.8586,92.8268,0.83
Cachar,Assam,24.8634,92.7643,1.13
Cachar,Assam,24.8353,92.7712,1.09
Cachar,Assam,25.0313,92.9,0.77
Cachar,Assam,24.8325,92.773,0.38
Cachar,Assam,24.7347,92.806,0.85
Cachar,Assam,24.6044,92.8521,0.6
Cachar,Assam,24.6044,92.5145,0.53
Cachar,Assam,24.909,92.7594,1.11
Cachar,Assam,24.8468,92.8047,0.66
Cachar,Assam,24.921,92.8929,0.61
Cachar,Assam,24.8314,92.7771,0.55
Cachar,Assam,24.7333,92.8396,1.06
Cachar,Assam,24.818,92.823,1.1
Cachar,Assam,24.7454,92.813,0.66
Cachar,Assam,24.8259,92.7978,0.83
Cachar,Assam,24.854,92.7797,0.56
Cachar,Assam,24.8494,92.8088,0.73
Cachar,Assam,24.8666,92.781,0.47
Cachar,Assam,24.5983,92.8503,0.69
Cachar,Assam,24.8631,92.7936,0.73
Cachar,Assam,24.7647,92.5016,0.64
Cachar,Assam,24.8792,92.8854,0.83
Cachar,Assam,24.8184,92.7057,1.03
Cachar,Assam,24.8351,92.7768,0.76
Cachar,Assam,24.9108,92.6847,0.72
Cachar,Assam,24.6951,92.8618,0.6
Cachar,Assam,24.6226,92.7416,1.14
Cachar,Assam,24.9576,92.8316,0.38
Cachar,Assam,24.8024,92.816,0.55
Cachar,Assam,24.6775,92.9585,0.86
Cachar,Assam,24.685,92.6969,0.56
Cachar,Assam,24.8192,92.8033,0.56
Cachar,Assam,24.8067,92.8245,0.69
Cachar,Assam,24.9411,92.8458,0.85
Cachar,Assam,24.7636,92.8664,0.5
Cachar,Assam,24.8191,92.7629,0.9
Cachar,Assam,24.8348,92.8311,1.02
Cachar,Assam,24.8384,92.7851,1.11
Cachar,Assam,25.2078,92.4391,0.58
Cachar,Assam,24.8114,92.7251,0.53
Cachar,Assam,24.8302,92.7464,0.59
Cachar,Assam,24.8149,92.9523,0.82
Cachar,Assam,24.8146,92.8029,1.08
Cachar,Assam,24.4359,91.9531,0.61
Cachar,Assam,24.8334,92.7783,0.54
Cachar,Assam,24.8202,92.4721,0.81
Cachar,Assam,24.9958,92.9543,1.1
Cachar,Assam,24.9754,92.9123,0.99
Cachar,Assam,24.8357,92.8087,1.1
Cachar,Assam,24.8567,92.4354,0.8
Cachar,Assam,24.9752,92.942,0.6
Cachar,Assam,24.5765,92.7924,0.87
Cachar,Assam,24.8424,92.7404,0.73
Cachar,Assam,24.9013,92.8788,1.14
Cachar,Assam,24.8384,92.7897,0.51
Cachar,Assam,24.7728,92.6611,0.91
Cachar,Assam,24.8749,92.7727,0.71
Cachar,Assam,24.7758,92.6397,0.72
Cachar,Assam,24.6366,92.7973,0.97
Cachar,Assam,24.8642,92.8323,0.72
Cachar,Assam,24.8094,92.8574,1.13
Cachar,Assam,25.0064,92.793,0.49
Cachar,Assam,24.8095,92.818,0.5
Cachar,Assam,25.2571,93.226,0.87
Cachar,Assam,24.8505,92.5848,1.04
Cachar,Assam,24.4178,93.1924,0.46
Cachar,Assam,24.7257,92.7311,0.62
Cachar,Assam,24.6842,92.7874,0.5
Cachar,Assam,25.0425,92.5306,1.07
Cachar,Assam,24.8554,92.7586,0.4
Cachar,Assam,24.6117,92.735,0.59
Cachar,Assam,24.9377,92.8394,0.38
Cachar,Assam,24.4625,92.9476,0.4
Cachar,Assam,24.8602,92.9813,1.09
Cachar,Assam,24.8949,92.7408,0.76
Cachar,Assam,25.263,92.9326,1.08
Cachar,Assam,24.8502,92.6927,0.85
Cachar,Assam,25.0575,92.9822,0.49
Cachar,Assam,24.7693,92.7432,0.8
Cachar,Assam,24.8241,92.7852,0.57
Cachar,Assam,24.729,92.8767,0.65
Cachar,Assam,24.9731,92.7574,1.03
Cachar,Assam,24.783,92.8348,1.09
Cachar,Assam,24.8342,92.8671,0.55
Cachar,Assam,25.0194,92.6937,0.73
Cachar,Assam,24.8431,92.691,0.8
Cachar,Assam,24.8354,92.7955,0.56
Cachar,Assam,24.7595,92.8103,0.43
Cachar,Assam,24.8213,92.7667,0.72
Cachar,Assam,25.0502,92.6811,0.93
Cachar,Assam,24.8245,92.798,0.88
Cachar,Assam,24.8571,92.7422,0.87
Cachar,Assam,24.7737,92.8355,0.96
Cachar,Assam,24.8727,92.8494,0.92
Cachar,Assam,24.7181,92.419,0.93
Cachar,Assam,24.8302,92.7789,1.04
Cachar,Assam,24.8358,92.7481,0.85
Cachar,Assam,24.7498,92.8271,0.48
Cachar,Assam,24.5575,92.9193,0.44
Cachar,Assam,24.8757,92.8125,0.93
Cachar,Assam,25.4813,92.3213,0.85
Cachar,Assam,25.1378,92.7985,1.02
Cachar,Assam,24.801,92.7979,0.39
Cachar,Assam,24.6708,92.7632,0.97
Cachar,Assam,24.8559,92.7503,0.7
Cachar,Assam,24.8332,92.7788,1.02
Cachar,Assam,25.0855,92.8519,0.67
Cachar,Assam,24.8329,92.781,0.76
Cachar,Assam,24.8521,92.6715,0.85
Cachar,Assam,24.9797,92.8105,0.42
Cachar,Assam,24.3995,92.8714,0.71
Cachar,Assam,24.9876,92.7374,0.6
Cachar,Assam,24.8418,92.7567,1.07
Cachar,Assam,24.8228,92.9452,0.49
Cachar,Assam,24.615,93.0086,1.08
Cachar,Assam,25.0267,92.6893,0.97
Cachar,Assam,24.8052,92.7972,0.48
Cachar,Assam,24.7614,92.8262,0.99
Cachar,Assam,24.9562,92.7837,1.11
Cachar,Assam,24.9135,92.672,0.95
Cachar,Assam,24.9464,92.9424,0.47
Cachar,Assam,24.7767,92.8119,0.89
Cachar,Assam,24.4894,93.1308,0.59
Cachar,Assam,24.8298,92.7736,0.4
Cachar,Assam,24.8553,92.5396,0.99
Cachar,Assam,24.8285,92.7965,0.42
Cachar,Assam,24.8182,92.7876,0.76
Cachar,Assam,24.9816,92.8889,0.89
Cachar,Assam,24.8162,92.7764,1.06
Cachar,Assam,24.8612,92.9969,0.76
Cachar,Assam,24.7257,92.8777,0.97
Cachar,Assam,24.8195,92.7424,0.69
Cachar,Assam,24.6137,92.7563,0.97
Cachar,Assam,24.8407,92.8018,0.53
Cachar,Assam,24.9688,92.8321,0.39
Cachar,Assam,24.8301,92.7838,0.72
Cachar,Assam,24.8194,92.7244,0.42
Cachar,Assam,24.9386,93.016,1.09
Cachar,Assam,24.6449,92.5891,0.88
Cachar,Assam,24.9128,92.5012,0.47
Cachar,Assam,24.8174,92.7751,0.77
Cachar,Assam,24.8181,92.774,0.94
Cachar,Assam,24.8436,92.7749,0.86
Cachar,Assam,24.822,92.757,0.68
Cachar,Assam,24.6678,92.7274,0.46
Cachar,Assam,24.7808,92.7798,0.78
Cachar,Assam,24.8334,92.7548,0.69
Cachar,Assam,24.9353,92.2713,0.63
Cachar,Assam,24.6357,92.617,0.46
Cachar,Assam,24.8094,92.7333,0.78
Cachar,Assam,24.9611,92.7718,0.51
Cachar,Assam,25.2234,92.9019,0.52
Cachar,Assam,24.8798,92.7869,0.63
Cachar,Assam,24.727,92.6995,1.04
Cachar,Assam,24.8687,92.7162,1.13
Cachar,Assam,24.8269,92.7826,0.44
Cachar,Assam,25.0659,92.0395,0.58
Cachar,Assam,24.8242,92.7665,0.89
Cachar,Assam,24.8112,92.7805,0.9
Cachar,Assam,24.6792,92.7873,1.12
Cachar,Assam,24.6343,92.5251,0.92
Cachar,Assam,24.9917,93.1279,0.66
Cachar,Assam,24.8342,92.7708,0.93
Cachar,Assam,24.6032,92.7704,0.8
Cachar,Assam,24.9225,92.6974,0.51
Cachar,Assam,24.761,92.7299,0.71
Cachar,Assam,24.8233,92.7626,0.9
Cachar,Assam,24.8849,92.7827,0.8
Cachar,Assam,25.0357,92.8792,0.79
Cachar,Assam,25.1408,92.6374,1.06
Cachar,Assam,24.8702,92.7948,1.1
Cachar,Assam,24.8328,92.7796,0.72
Cachar,Assam,24.9216,92.715,0.67
Cachar,Assam,24.7887,92.8411,0.69
Cachar,Assam,24.7002,92.8178,0.49
Cachar,Assam,24.7984,92.7778,1.04
Cachar,Assam,25.0041,92.6335,1.11
Cachar,Assam,24.8093,92.8091,0.9
Cachar,Assam,24.6292,92.8661,0.53
Cachar,Assam,24.841,92.758,0.55
Cachar,Assam,24.4074,91.9204,0.41
Cachar,Assam,24.8679,92.86,0.78
Cachar,Assam,24.7286,92.6068,0.54
Cachar,Assam,24.9691,92.9245,0.79
Cachar,Assam,24.7672,92.6406,1.0
Cachar,Assam,24.5744,92.8961,1.1
Cachar,Assam,24.8879,92.3915,0.77
Cachar,Assam,24.6448,92.9939,0.77
Cachar,Assam,24.8258,92.7706,1.08
Cachar,Assam,24.757,92.7614,0.71
Cachar,Assam,24.9486,92.8102,0.91
Cachar,Assam,24.8341,92.7856,0.78
Cachar,Assam,24.4062,92.9403,0.39
Cachar,Assam,24.7963,92.6786,0.73
Cachar,Assam,24.6617,92.8291,0.83
Cachar,Assam,24.6663,92.6397,0.71
Cachar,Assam,24.8783,92.5702,0.62
Cachar,Assam,24.8491,92.7937,1.1
Cachar,Assam,24.8318,92.7755,0.58
Cachar,Assam,24.6598,92.849,1.05
Cachar,Assam,24.8548,92.7628,0.46
Cachar,Assam,24.554,92.9556,0.78
Cachar,Assam,24.8398,92.7272,0.57
Cachar,Assam,24.8903,92.7766,1.04
Cachar,Assam,24.6171,92.6542,0.54
Cachar,Assam,25.017,92.6304,0.43
Cachar,Assam,24.851,92.582,0.58
Cachar,Assam,24.4888,92.4026,0.4
Cachar,Assam,24.8317,92.8129,0.8
Cachar,Assam,24.9924,92.7936,1.08
Cachar,Assam,24.8211,92.6258,0.8
Cachar,Assam,24.7889,92.7877,1.06
Cachar,Assam,24.874,92.5957,0.39
Cachar,Assam,24.7786,92.9442,0.99
Cachar,Assam,24.9739,92.9502,0.91
Cachar,Assam,24.702,92.7512,1.02
Cachar,Assam,24.8269,92.8062,0.63
Cachar,Assam,24.7638,92.7081,0.86
Cachar,Assam,24.8803,92.6966,0.54
Cachar,Assam,24.8403,92.8098,0.83
Cachar,Assam,24.8026,92.8275,0.44
Cachar,Assam,24.7874,92.8534,0.7
Cachar,Assam,24.7545,92.7337,0.92
Cachar,Assam,24.7944,92.678,0.58
Cachar,Assam,24.8479,92.7633,0.9
Cachar,Assam,25.0769,93.0382,0.45
Cachar,Assam,24.8449,92.8291,1.11
Cachar,Assam,24.7286,92.7202,0.99
Cachar,Assam,24.6154,92.9594,0.39
Cachar,Assam,24.8184,92.7894,1.12
Cachar,Assam,24.9328,92.7136,0.91
Cachar,Assam,24.7446,92.9992,1.09
Cachar,Assam,24.8418,92.7927,0.77
Cachar,Assam,24.8527,92.4433,0.69
Cachar,Assam,24.8777,92.8232,1.08
Cachar,Assam,24.7052,93.5428,0.53
Cachar,Assam,24.8414,92.7758,0.59
Cachar,Assam,24.8547,92.7798,0.8
Cachar,Assam,24.852,92.7471,0.63
Cachar,Assam,24.9422,92.742,0.97
Cachar,Assam,24.9795,92.8147,0.76
Cachar,Assam,25.4998,93.0289,0.44
Cachar,Assam,25.014,92.657,0.77
Cachar,Assam,24.7526,92.7525,0.56
Cachar,Assam,24.815,92.8427,0.38
Cachar,Assam,24.8363,92.7784,0.8
Cachar,Assam,24.7817,92.6179,1.02
Cachar,Assam,25.6345,92.3285,0.45
Cachar,Assam,24.846,92.8453,0.39
Cachar,Assam,24.8975,92.8517,0.63
Cachar,Assam,24.7844,92.7049,0.94
Cachar,Assam,24.8298,92.7038,1.02
Cachar,Assam,24.8278,92.8047,0.76
Cachar,Assam,24.7945,92.8503,0.51
Cachar,Assam,24.8843,92.7243,0.48
Cachar,Assam,24.9087,92.8588,0.72
Cachar,Assam,24.8413,92.7776,0.72
