paper_id,title,topic,citations,year,cluster,arxiv_id,pca_x,pca_y
750,PARK: Parkinson's Analysis with Remote Kinetic-tasks,User-Users,990,2023,13,2311.12654v1,-0.03757440940686579,-0.10903741185427203
751,Causal Disentanglement for Regulating Social Influence Bias in Social Recommendation,User-Users,750,2024,13,2403.03578v1,-0.11644830147284736,-0.0833144655631136
752,Wildest Dreams: Reproducible Research in Privacy-preserving Neural Network Training,Data-Model,760,2024,8,2403.03592v1,0.14301932560611363,0.06283379978803363
753,A Survey on Applications of Reinforcement Learning in Spatial Resource Allocation,Learning-Deep,770,2024,12,2403.03643v2,-0.03413239799591921,0.08895252239096668
754,General2Specialized LLMs Translation for E-commerce,Llms-Language,780,2024,4,2403.03689v2,0.20380918689794636,-0.14567642662526087
755,In the Search of Optimal Tree Networks: Hardness and Heuristics,Communication-Networks,790,2024,17,2403.03724v1,-0.2121914727946208,0.11138087101103031
756,Comprehensive evaluation of Mal-API-2019 dataset by machine learning in malware detection,Detection-Based,800,2024,1,2403.02232v2,0.1406591486456634,0.20461217730717038
757,DaReNeRF: Direction-aware Representation for Dynamic Scenes,Systems-Information,810,2024,3,2403.02265v1,-0.019770560145752097,0.10611879321047636
758,Human Robot Pacing Mismatch,Systems-Information,820,2024,3,2403.01542v1,0.024601015157610463,-0.1264532922785838
759,IoT Device Labeling Using Large Language Models,Llms-Language,830,2024,4,2403.01586v1,0.14996596547130167,-0.139392754363851
760,Measuring Technological Convergence in Encryption Technologies with Proximity Indices: A Text Mining and Bibliometric Analysis using OpenAlex,Text-Datasets,840,2024,5,2403.01601v1,-0.002047952192249848,-0.08750092082475265
761,Representing Pedagogic Content Knowledge Through Rough Sets,Systems-Information,850,2024,3,2403.04772v2,0.01700970450430199,-0.1687812692011171
762,Breaking the Language Barrier: Can Direct Inference Outperform Pre-Translation in Multilingual LLM Applications?,Systems-Information,860,2024,3,2403.04792v1,0.12398545940417918,-0.19591803832757476
763,Found in the Middle: How Language Models Use Long Contexts Better via Plug-and-Play Positional Encoding,Llms-Language,870,2024,4,2403.04797v1,0.19424823061351126,-0.28475137043399334
764,AI Literacy in Low-Resource Languages:Insights from creating AI in Yoruba videos,Ai-Systems,880,2024,11,2403.04799v1,0.08200805941760646,-0.28153668671259835
765,Enhancing Security in Federated Learning through Adaptive Consensus-Based Model Update Validation,Learning-Deep,890,2024,12,2403.04803v1,0.11274430991137113,0.3012685360690913
766,Control-based Graph Embeddings with Data Augmentation for Contrastive Learning,Graph-Graphs,900,2024,2,2403.04923v2,-0.20705065712477355,0.1624621010836503
767,A spatiotemporal style transfer algorithm for dynamic visual stimulus generation,Visual-Video,910,2024,16,2403.04940v1,0.012194488212881128,0.0787955361749743
768,MathScale: Scaling Instruction Tuning for Mathematical Reasoning,Llms-Language,920,2024,4,2403.02884v1,0.12795362211804737,-0.23019101039302775
769,"Enhancing Long-Term Person Re-Identification Using Global, Local Body Part, and Head Streams",Image-Images,930,2024,10,2403.02892v1,-0.04785366408271911,0.10657244909731482
770,Fuzzy Datalog$^\exists$ over Arbitrary t-Norms,Data-Model,940,2024,8,2403.02933v1,0.13730529468143515,-0.18230578494565466
771,AdAM: Adaptive Fault-Tolerant Approximate Multiplier for Edge DNN Accelerators,Systems-Information,950,2024,3,2403.02936v1,-0.06572926756350227,0.030222779078794434
772,AIx Speed: Playback Speed Optimization Using Listening Comprehension of Speech Recognition Models,Speech-Recognition,960,2024,9,2403.02938v1,-0.02333068260110316,-0.08174855055845137
773,Modeling Collaborator: Enabling Subjective Vision Classification With Minimal Human Effort via LLM Tool-Use,Model-Models,970,2024,6,2403.02626v2,0.35068847905111716,-0.16149725514375912
774,UFO: Uncertainty-aware LiDAR-image Fusion for Off-road Semantic Terrain Map Estimation,Image-Images,980,2024,10,2403.02642v1,0.08873695915794091,0.22197527455446503
775,Finetuned Multimodal Language Models Are High-Quality Image-Text Data Filters,Data-Model,990,2024,8,2403.02677v1,0.36123450664561746,-0.10948784192182771
776,Enhancing Generalization in Medical Visual Question Answering Tasks via Gradient-Guided Model Perturbation,Visual-Video,1000,2024,16,2403.02707v1,0.30825062388523283,0.018421416603152233
777,HARGPT: Are LLMs Zero-Shot Human Activity Recognizers?,Llms-Language,1010,2024,4,2403.02727v1,0.33892139957889245,-0.2116469484714179
778,A Distance Metric Learning Model Based On Variational Information Bottleneck,Model-Models,1020,2024,6,2403.02794v1,0.05145609663190354,0.21470946291045503
779,How Multimodal Integration Boost the Performance of LLM for Optimization: Case Study on Capacitated Vehicle Routing Problems,Problem-Algorithm,1030,2024,18,2403.01757v1,-0.11072786960499376,-0.11437132906323022
780,Making Pre-trained Language Models Great on Tabular Prediction,Task-Tasks,1040,2024,15,2403.01841v2,0.23572964209945718,0.013448482643167744
781,MTS: Bringing Multi-Tenancy to Virtual Networking,Communication-Networks,1050,2024,17,2403.01862v1,-0.09791102083781258,0.0027307250404943854
782,DeepCRE: Transforming Drug R&D via AI-Driven Cross-drug Response Evaluation,Ai-Systems,1060,2024,11,2403.03768v3,0.1149443007954096,-0.19353806899073264
783,A machine learning workflow to address credit default prediction,Data-Model,1070,2024,8,2403.03785v1,0.210140769468064,0.13758471189767885
784,Effect of Ambient-Intrinsic Dimension Gap on Adversarial Vulnerability,Adversarial-Attacks,1080,2024,14,2403.03967v2,0.09465990244203405,0.07087187372365578
785,FastPerson: Enhancing Video Learning through Effective Video Summarization that Preserves Linguistic and Visual Contexts,Visual-Video,1090,2024,16,2403.17727v1,-0.032463562855325846,0.01844857542823634
786,EulerFormer: Sequential User Behavior Modeling with Complex Vector Attention,Image-Images,1100,2024,10,2403.17729v2,0.035550957031419125,-0.014747354099661493
787,DataCook: Crafting Anti-Adversarial Examples for Healthcare Data Copyright Protection,Data-Model,1110,2024,8,2403.17755v1,0.34840898801103015,0.023322515361785125
788,ArabicaQA: A Comprehensive Dataset for Arabic Question Answering,Llms-Language,1120,2024,4,2403.17848v1,0.23471515542481922,-0.28416977863523174
789,Image-based Novel Fault Detection with Deep Learning Classifiers using Hierarchical Labels,Detection-Based,1130,2024,1,2403.17891v1,0.027364486505015113,0.2128250295561759
790,GPTs and Language Barrier: A Cross-Lingual Legal QA Examination,Task-Tasks,1140,2024,15,2403.18098v1,0.057236058992555024,-0.14209498040858906
791,Towards Explainable Clustering: A Constrained Declarative based Approach,Task-Tasks,1150,2024,15,2403.18101v1,0.04804580530732733,-0.011119760022801075
792,HealthGAT: Node Classifications in Electronic Health Records using Graph Attention Networks,Data-Model,1160,2024,8,2403.18128v1,0.08212962018347335,0.0538204159430543
793,AE SemRL: Learning Semantic Association Rules with Autoencoders,Data-Model,1170,2024,8,2403.18133v1,0.0984703185603823,0.15690074225863226
794,Leak and Learn: An Attacker's Cookbook to Train Using Leaked Data from Federated Learning,Adversarial-Attacks,1180,2024,14,2403.18144v1,0.15829184610546182,0.11387124413417803
795,DELTA: Pre-train a Discriminative Encoder for Legal Case Retrieval via Structural Word Alignment,Systems-Information,1190,2024,3,2403.18435v1,0.022296429949793424,-0.07004929276398214
796,Impact of Employing Weather Forecast Data as Input to the Estimation of Evapotranspiration by Deep Neural Network Models,Data-Model,1200,2024,8,2403.18489v1,0.13918640913051067,0.14107485781983936
797,"A Path Towards Legal Autonomy: An interoperable and explainable approach to extracting, transforming, loading and computing legal information using large language models, expert systems and Bayesian networks",Ai-Systems,1210,2024,11,2403.18537v1,0.12771682931754796,-0.2601233912311715
798,Spikewhisper: Temporal Spike Backdoor Attacks on Federated Neuromorphic Learning over Low-power Devices,Adversarial-Attacks,1220,2024,14,2403.18607v1,-0.021775609793473007,0.2624916207131788
799,"Antitrust, Amazon, and Algorithmic Auditing",Systems-Information,1230,2024,3,2403.18623v2,-0.08083196454468296,-0.022092805255180318
800,Modelling the Raft Distributed Consensus Protocol in mCRL2,Problem-Algorithm,1240,2024,18,2403.18916v1,-0.38761016104084767,-0.1703205683657014
801,"Robustness and Visual Explanation for Black Box Image, Video, and ECG Signal Classification with Reinforcement Learning",Image-Images,250,2024,10,2403.18985v2,0.12564334008980801,0.1930275828137354
802,Towards Sustainable SecureML: Quantifying Carbon Footprint of Adversarial Machine Learning,Adversarial-Attacks,260,2024,14,2403.19009v1,0.015092665019471367,0.17517353752432968
803,ReflectSumm: A Benchmark for Course Reflection Summarization,Text-Datasets,270,2024,5,2403.19012v2,0.09434793946558444,-0.035664361885090465
804,AAPMT: AGI Assessment Through Prompt and Metric Transformer,Image-Images,280,2024,10,2403.19101v1,0.16393798373179488,-0.06012900907592671
805,Synthetic Medical Imaging Generation with Generative Adversarial Networks For Plain Radiographs,Image-Images,290,2024,10,2403.19107v1,0.09075238157243934,0.017550305333161736
806,MFORT-QA: Multi-hop Few-shot Open Rich Table Question Answering,Systems-Information,300,2024,3,2403.19116v1,0.09772296238470726,-0.1259349250447036
807,"Annolid: Annotate, Segment, and Track Anything You Need",Systems-Information,310,2024,3,2403.18690v1,0.031032349495744578,0.0710196802951222
808,Detection of subclinical atherosclerosis by image-based deep learning on chest x-ray,Ai-Systems,320,2024,11,2403.18756v1,0.14442459460004672,-0.015193360423515184
809,ModaLink: Unifying Modalities for Efficient Image-to-PointCloud Place Recognition,Image-Images,330,2024,10,2403.18762v1,0.017326313095831693,0.05789522079348816
810,Temporal Logic Formalisation of ISO 34502 Critical Scenarios: Modular Construction with the RSS Safety Distance,Systems-Information,340,2024,3,2403.18764v1,-0.04950627323773973,-0.013327829102476142
811,RAW: A Robust and Agile Plug-and-Play Watermark Framework for AI-Generated Images with Provable Guarantees,Image-Images,350,2024,10,2403.18774v1,0.13920423045596778,0.08984077732492098
812,Large Language Models Produce Responses Perceived to be Empathic,Llms-Language,360,2024,4,2403.18148v1,0.3826693391629359,-0.37664785249964683
813,"Mistake, Manipulation and Margin Guarantees in Online Strategic Classification",Problem-Algorithm,370,2024,18,2403.18176v1,-0.20935680884745766,-0.024735433934081417
814,Fourier or Wavelet bases as counterpart self-attention in spikformer for efficient visual classification,Visual-Video,380,2024,16,2403.18228v1,-0.0398969499460051,0.0807924413733952
815,Exploring the Deceptive Power of LLM-Generated Fake News: A Study of Real-World Detection Challenges,Detection-Based,390,2024,1,2403.18249v2,0.18541137976787916,-0.11922500867692186
816,Manipulating Neural Path Planners via Slight Perturbations,Networks-Neural,400,2024,0,2403.18256v1,-0.03230055649921851,0.16598564256189932
817,Selective Mixup Fine-Tuning for Optimizing Non-Decomposable Objectives,Model-Models,410,2024,6,2403.18301v1,0.14937897781762677,0.02191480895193223
818,Quantum Algorithms: A New Frontier in Financial Crime Prevention,Learning-Deep,420,2024,12,2403.18322v1,-0.07080563923337337,0.07477771668251386
819,Generating Diverse Agricultural Data for Vision-Based Farming Applications,Data-Model,430,2024,8,2403.18351v1,0.28792533222535865,0.03903300155987149
820,From Activation to Initialization: Scaling Insights for Optimizing Neural Fields,Networks-Neural,440,2024,0,2403.19205v1,-0.0871667554693934,0.2630322318492046
821,Intelligent Classification and Personalized Recommendation of E-commerce Products Based on Machine Learning,User-Users,450,2024,13,2403.19345v1,-0.08050038788948284,-0.09829814642167588
822,VDSC: Enhancing Exploration Timing with Value Discrepancy and State Counts,Systems-Information,460,2024,3,2403.17542v1,-0.009325468409724239,0.13724946787550218
823,Parameterized Analysis of Bribery in Challenge the Champ Tournaments,Problem-Algorithm,470,2024,18,2403.17587v1,-0.3117153396182785,-0.08237341172491594
824,Coimagining the Future of Voice Assistants with Cultural Sensitivity,User-Users,480,2024,13,2403.17599v1,-0.01927841320420898,-0.1593767969064526
825,PruneSymNet: A Symbolic Neural Network and Pruning Algorithm for Symbolic Regression,Networks-Neural,490,2024,0,2401.15103v1,-0.22799306731925148,0.19275087438957486
826,Efficient Online Crowdsourcing with Complex Annotations,Systems-Information,500,2024,3,2401.15116v1,-0.11374429645091125,-0.04781859910244476
827,Interpreting Time Series Transformer Models and Sensitivity Analysis of Population Age Groups to COVID-19 Infections,Model-Models,510,2024,6,2401.15119v1,0.12423280748672652,0.10044633350354559
828,Large Language Model Guided Knowledge Distillation for Time Series Anomaly Detection,Detection-Based,520,2024,1,2401.15123v1,0.10004278428394409,0.17885327117431618
829,Transfer Learning for the Prediction of Entity Modifiers in Clinical Text: Application to Opioid Use Disorder Case Detection,Task-Tasks,530,2024,15,2401.15222v2,0.14836540836344114,0.12875450130507693
830,Deep Learning with Tabular Data: A Self-supervised Approach,Data-Model,540,2024,8,2401.15238v1,0.26265632161659336,0.25883262455720313
831,Adaptive Point Transformer,Model-Models,550,2024,6,2401.14845v1,0.15134804096102655,-0.04366948710094006
832,Cross-Space Adaptive Filter: Integrating Graph Topology and Node Attributes for Alleviating the Over-smoothing Problem,Graph-Graphs,560,2024,2,2401.14876v2,-0.24655907907365313,0.0558212835503319
833,Coca: Improving and Explaining Graph Neural Network-Based Vulnerability Detection Systems,Detection-Based,570,2024,1,2401.14886v1,-0.00982422221265163,0.09064031632177331
834,Robust Dual-Modal Speech Keyword Spotting for XR Headsets,Speech-Recognition,580,2024,9,2401.14978v1,-0.02080447138691859,-0.06994451377477265
835,Graph-based Active Learning for Entity Cluster Repair,Data-Model,590,2024,8,2401.14992v1,0.12888104897264538,0.18974750789995704
836,Multi-Agent Coordination for a Partially Observable and Dynamic Robot Soccer Environment with Limited Communication,Communication-Networks,600,2024,17,2401.15026v1,-0.0757761405108459,-0.07747455696041214
837,Distributed Simultaneous Localisation and Auto-Calibration using Gaussian Belief Propagation,Communication-Networks,610,2024,17,2401.15036v1,-0.09270469557376505,-0.024499564865011543
838,Deep learning-based approach for tomato classification in complex scenes,Detection-Based,620,2024,1,2401.15055v1,0.026442010171135188,0.3125731882812161
839,A Korean Legal Judgment Prediction Dataset for Insurance Disputes,Data-Model,630,2024,8,2401.14654v1,0.26865141631978146,-0.05165531247823796
840,A safety risk assessment framework for children's online safety based on a novel safety weakness assessment approach,User-Users,640,2024,13,2401.14713v1,-0.09502767631610347,-0.11588083419682922
841,Cyclic Group Projection for Enumerating Quasi-Cyclic Codes Trapping Sets,Systems-Information,650,2024,3,2401.14810v1,-0.07605566643474702,-0.006712505898953049
842,DataFrame QA: A Universal LLM Framework on DataFrame Question Answering Without Data Exposure,Data-Model,660,2024,8,2401.15463v1,0.2910928857575142,-0.15129314596112142
843,Data-Driven Estimation of the False Positive Rate of the Bayes Binary Classifier via Soft Labels,Problem-Algorithm,670,2024,18,2401.15500v1,-0.05944942101927004,0.04150400386083666
844,Style-News: Incorporating Stylized News Generation and Adversarial Verification for Neural Fake News Detection,Networks-Neural,680,2024,0,2401.15509v1,0.07326127559968407,0.04888423583332048
845,Intriguing Equivalence Structures of the Embedding Space of Vision Transformers,Model-Models,690,2024,6,2401.15568v1,0.1188635963018461,-0.07554964186049574
846,RecDCL: Dual Contrastive Learning for Recommendation,Learning-Deep,700,2024,12,2401.15635v2,0.08847472435942974,0.21583628002013847
847,Find the Cliffhanger: Multi-Modal Trailerness in Soap Operas,Task-Tasks,710,2024,15,2401.16076v1,-0.06456326508595456,-0.02563087602763419
848,Fairness in Algorithmic Recourse Through the Lens of Substantive Equality of Opportunity,Ai-Systems,720,2024,11,2401.16088v1,-0.009197302286539233,-0.12118650914146291
849,Neural Network Training on Encrypted Data with TFHE,Data-Model,730,2024,8,2401.16136v1,0.19719045609726712,0.24059080927569407
850,A Survey on Structure-Preserving Graph Transformers,Graph-Graphs,740,2024,2,2401.16176v1,-0.20358635030897637,-0.10895905641240179
851,LLaMandement: Large Language Models for Summarization of French Legislative Proposals,Llms-Language,750,2024,4,2401.16182v1,0.3148318438081834,-0.2238703465269505
852,Computing High-Degree Polynomial Gradients in Memory,Problem-Algorithm,760,2024,18,2401.16204v1,-0.1981981607645264,0.026669247702397033
853,A Comprehensive Survey of Compression Algorithms for Language Models,Llms-Language,770,2024,4,2401.15347v1,0.09189623476082268,-0.2938240570800398
854,A microservice architecture for real-time IoT data processing: A reusable Web of things approach for smart ports,Systems-Information,780,2024,3,2401.15390v1,-0.03387299724514607,-0.026167091292228613
855,A Survey on Data Augmentation in Large Model Era,Data-Model,790,2024,8,2401.15422v2,0.43347863621878785,-0.128287266367181
856,GAPS: Geometry-Aware Problem Solver,Problem-Algorithm,800,2024,18,2401.16287v1,-0.10227229853499663,-0.06711322936610231
857,Quantum-safe Encryption: A New Method to Reduce Complexity and/or Improve Security Level,Systems-Information,810,2024,3,2401.16302v1,-0.11902645932941548,-0.06339597826589874
858,Quantum Private Membership Aggregation,Problem-Algorithm,820,2024,18,2401.16390v1,-0.37516154990235573,-0.05773894550578475
859,Synchformer: Efficient Synchronization from Sparse Cues,Visual-Video,830,2024,16,2401.16423v1,0.18517889560431516,0.03719942206257024
860,LLM4SecHW: Leveraging Domain Specific Large Language Model for Hardware Debugging,Llms-Language,840,2024,4,2401.16448v1,0.2694742024318147,-0.18076954877760854
861,Hybrid Transformer and Spatial-Temporal Self-Supervised Learning for Long-term Traffic Prediction,Model-Models,850,2024,6,2401.16453v1,0.06914074053892023,0.19162846359346022
862,Effective Controllable Bias Mitigation for Classification and Retrieval using Gate Adapters,Task-Tasks,860,2024,15,2401.16457v2,0.11976198403431489,0.014760413759733726
863,Extracting and visualizing a new classification system for Colombia's National Administrative Department of Statistics. A visual analytics framework case study,Data-Model,870,2024,8,2401.15994v1,0.09851764481705001,-0.017043221876526942
864,GPS: Graph Contrastive Learning via Multi-scale Augmented Views from Adversarial Pooling,Graph-Graphs,880,2024,2,2401.16011v1,-0.1231288684940226,0.1585294576709689
865,Phoneme-Based Proactive Anti-Eavesdropping with Controlled Recording Privilege,Speech-Recognition,890,2024,9,2401.15704v1,-0.02570929173368119,-0.051369266283661494
866,EEG for fatigue monitoring,Systems-Information,900,2024,3,2401.15766v1,0.014657267939463977,-0.02035144791728702
867,Integrating Differential Privacy and Contextual Integrity,Systems-Information,910,2024,3,2401.15774v1,-0.09929923984961159,-0.0807781487865127
868,Fine-Tuned Large Language Models for Symptom Recognition from Spanish Clinical Text,Llms-Language,920,2024,4,2401.15780v1,0.2825878115034063,-0.2678106222866432
869,GarchingSim: An Autonomous Driving Simulator with Photorealistic Scenes and Minimalist Workflow,Systems-Information,930,2024,3,2401.15803v2,-0.08168476091935291,-0.046811785648181635
870,Ada-Retrieval: An Adaptive Multi-Round Retrieval Paradigm for Sequential Recommendations,User-Users,940,2024,13,2401.06633v2,0.12790911128890733,-0.13686176220241328
871,LLMRS: Unlocking Potentials of LLM-Based Recommender Systems for Software Purchase,User-Users,950,2024,13,2401.06676v1,0.04356315667574536,-0.20910546678049244
872,Model-Free Approximate Bayesian Learning for Large-Scale Conversion Funnel Optimization,Problem-Algorithm,960,2024,18,2401.06710v1,-0.13886640531625247,0.06338790449881108
873,Reframing Tax Law Entailment as Analogical Reasoning,Llms-Language,970,2024,4,2401.06715v1,0.11154767772897149,-0.24288431602599322
874,Seeing the roads through the trees: A benchmark for modeling spatial dependencies with aerial imagery,Model-Models,980,2024,6,2401.06762v1,0.17503594888037208,-0.06379488787530443
875,Optimally Blending Honeypots into Production Networks: Hardness and Algorithms,Problem-Algorithm,990,2024,18,2401.06763v1,-0.29120820098493144,-0.03199108764381456
876,Semantic Similarity Matching for Patent Documents Using Ensemble BERT-related Model and Novel Text Processing Method,Text-Datasets,1000,2024,5,2401.06782v1,0.14243228745373213,-0.07511335855736807
877,A Span-based Model for Extracting Overlapping PICO Entities from RCT Publications,Text-Datasets,1010,2024,5,2401.06791v1,0.07223116264340122,0.05685385299595023
878,"ChatGPT, Let us Chat Sign Language: Experiments, Architectural Elements, Challenges and Research Directions",Systems-Information,1020,2024,3,2401.06804v1,0.16525012976492623,-0.293268528378734
879,Exploring the Reasoning Abilities of Multimodal Large Language Models (MLLMs): A Comprehensive Survey on Emerging Trends in Multimodal Reasoning,Llms-Language,1030,2024,4,2401.06805v2,0.24510903494129435,-0.2942569797428532
880,Grounded learning for compositional vector semantics,Networks-Neural,1040,2024,0,2401.06808v1,0.040242268353206496,0.186971968841377
881,xCoT: Cross-lingual Instruction Tuning for Cross-lingual Chain-of-Thought Reasoning,Llms-Language,1050,2024,4,2401.07037v1,0.16790003474398876,-0.2346647532637103
882,Aquarium: A Comprehensive Framework for Exploring Predator-Prey Dynamics through Multi-Agent Reinforcement Learning Algorithms,Learning-Deep,1060,2024,12,2401.07056v1,-0.018699227768770105,0.14439550910843438
883,Tensor Graph Convolutional Network for Dynamic Graph Representation Learning,Graph-Graphs,1070,2024,2,2401.07065v1,-0.15777011204707578,0.17210512893969332
884,Exploring of Discrete and Continuous Input Control for AI-enhanced Assistive Robotic Arms,Task-Tasks,1080,2024,15,2401.07118v1,-0.01931158460048842,-0.09152112653879088
885,Assessing the Effectiveness of Binary-Level CFI Techniques,Systems-Information,1090,2024,3,2401.07148v1,-0.06047186081278216,-0.04449371439952363
886,Pipelet: Practical Streamlined Blockchain Protocol,Communication-Networks,1100,2024,17,2401.07162v2,-0.09693489703069011,-0.0006773736468636526
887,Testing Sumsets is Hard,Problem-Algorithm,1110,2024,18,2401.07242v2,-0.3373088588393905,-0.09962142822963838
888,Learning Unsupervised Semantic Document Representation for Fine-grained Aspect-based Sentiment Analysis,Task-Tasks,1120,2024,15,2401.06210v1,0.06969454805178772,0.11724567535447919
889,"Joint Network Slicing, Routing, and In-Network Computing for Energy-Efficient 6G",Networks-Neural,1130,2024,0,2401.06306v1,-0.2558958150339657,0.08148287835576179
890,Zero-shot Generative Large Language Models for Systematic Review Screening Automation,Llms-Language,1140,2024,4,2401.06320v2,0.24627011180493552,-0.30298364376310916
891,Knowledge Translation: A New Pathway for Model Compression,Model-Models,1150,2024,6,2401.05772v1,0.28841273095086967,0.14477435655560855
892,Bounds on the price of feedback for mistake-bounded online learning,Learning-Deep,1160,2024,12,2401.05794v2,-0.02015730267406905,0.28547474317424576
893,STAKESURE: Proof of Stake Mechanisms with Strong Cryptoeconomic Safety,Systems-Information,1170,2024,3,2401.05797v1,-0.13818613876876093,-0.07464405990961366
894,The Role of Deep Learning in Advancing Proactive Cybersecurity Measures for Smart Grid Networks: A Survey,Systems-Information,1180,2024,3,2401.05896v1,-0.009717528814369776,0.058027841139487134
895,Time Series Forecasting of HIV/AIDS in the Philippines Using Deep Learning: Does COVID-19 Epidemic Matter?,Networks-Neural,1190,2024,0,2401.05933v1,0.030506102554333073,0.18654055057318625
896,How Johnny Can Persuade LLMs to Jailbreak Them: Rethinking Persuasion to Challenge AI Safety by Humanizing LLMs,Llms-Language,1200,2024,4,2401.06373v2,0.18047683809310078,-0.36345093953947943
897,PersianMind: A Cross-Lingual Persian-English Large Language Model,Llms-Language,1210,2024,4,2401.06466v1,0.304416571362486,-0.22999859961394667
898,Temporal and Between-Group Variability in College Dropout Prediction,Data-Model,1220,2024,8,2401.06498v1,0.13197398786234724,0.015537865827795207
899,An Optimal Randomized Algorithm for Finding the Saddlepoint,Problem-Algorithm,1230,2024,18,2401.06512v1,-0.3616643140299268,-0.08371369647377337
900,A General Benchmark Framework is Dynamic Graph Neural Network Need,Graph-Graphs,1240,2024,2,2401.06559v1,-0.10055150828174092,0.007815943199633985
901,"UniRQR: A Unified Model for Retrieval Decision, Query, and Response Generation in Internet-Based Knowledge Dialogue Systems",Task-Tasks,250,2024,15,2401.06811v1,0.14258147558983197,-0.09391011064383425
902,"XLS-R Deep Learning Model for Multilingual ASR on Low- Resource Languages: Indonesian, Javanese, and Sundanese",Model-Models,260,2024,6,2401.06832v1,0.19735161977081325,-0.09573518415672914
903,Scaling While Privacy Preserving: A Comprehensive Synthetic Tabular Data Generation and Evaluation in Learning Analytics,Data-Model,270,2024,8,2401.06883v1,0.17276882841889238,-0.023759031769197116
904,Reinforcement Learning for Scalable Train Timetable Rescheduling with Graph Representation,Graph-Graphs,280,2024,2,2401.06952v1,-0.14917847842074722,0.12488351794674146
905,Progressive Feature Fusion Network for Enhancing Image Quality Assessment,Image-Images,290,2024,10,2401.06992v1,0.000525565792372726,0.11278314344979322
906,"SPARC-LoRa: A Scalable, Power-efficient, Affordable, Reliable, and Cloud Service-enabled LoRa Networking System for Agriculture Applications",Communication-Networks,300,2024,17,2401.13569v1,-0.07877454594896509,-0.06348354338569909
907,Engineering Yeast Cells to Facilitate Information Exchange,Systems-Information,310,2024,3,2401.13712v2,-0.0001388922959500368,-0.06713207821902513
908,Inference Attacks Against Face Recognition Model without Classification Layers,Model-Models,320,2024,6,2401.13719v1,0.19702138320798715,0.049415203186362326
909,Supporting Sensemaking of Large Language Model Outputs at Scale,User-Users,330,2024,13,2401.13726v1,0.12622621643910514,-0.2042142758440795
910,Fuzzy Logic Function as a Post-hoc Explanator of the Nonlinear Classifier,Systems-Information,340,2024,3,2401.14417v1,-0.07347973581423999,0.025832466646771864
911,No Longer Trending on Artstation: Prompt Analysis of Generative AI Art,Ai-Systems,350,2024,11,2401.14425v1,0.14671692258794133,-0.17030126293528053
912,M$^3$TN: Multi-gate Mixture-of-Experts based Multi-valued Treatment Network for Uplift Modeling,Task-Tasks,360,2024,15,2401.14426v1,-0.02312478554529456,0.08527976798013075
913,"Trust model of privacy-concerned, emotionally-aware agents in a cooperative logistics problem",Model-Models,370,2024,6,2401.14436v1,-0.05947840079174594,-0.10061006662380001
914,Toward Family-Robot Interactions: A Family-Centered Framework in HRI,User-Users,380,2024,13,2401.14478v1,0.020147805863747387,-0.1937663053884163
915,Mitigating Smishing: Challenges and Future Work,Systems-Information,390,2024,3,2401.14520v1,-0.053397028006124565,-0.10760502517019584
916,Unsealing the secrets of blockchain consensus: A systematic comparison of the formal security of proof-of-work and proof-of-stake,Systems-Information,400,2024,3,2401.14527v2,-0.07019041629080146,-0.060813053173023275
917,POUR-Net: A Population-Prior-Aided Over-Under-Representation Network for Low-Count PET Attenuation Map Generation,Systems-Information,410,2024,3,2401.14285v1,0.00991677205426681,0.035222442093386826
918,"Deep Learning Model Reuse in the HuggingFace Community: Challenges, Benefit and Trends",Model-Models,420,2024,6,2401.13177v1,0.17926192977068744,-0.04732766769724164
919,AdCorDA: Classifier Refinement via Adversarial Correction and Domain Adaptation,Adversarial-Attacks,430,2024,14,2401.13212v1,0.007366888743802543,0.12421500310362293
920,RefreshNet: Learning Multiscale Dynamics through Hierarchical Refreshing,Systems-Information,440,2024,3,2401.13282v1,-0.03242861071343605,0.07965602620592653
921,A proof theory of right-linear (omega-)grammars via cyclic proofs,Systems-Information,450,2024,3,2401.13382v1,-0.026092548744356604,-0.14928066385142158
922,Expressive Acoustic Guitar Sound Synthesis with an Instrument-Specific Input Representation and Diffusion Outpainting,Model-Models,460,2024,6,2401.13498v1,0.11876262207925804,0.07701352980307037
923,SpeechGPT-Gen: Scaling Chain-of-Information Speech Generation,Speech-Recognition,470,2024,9,2401.13527v2,0.05197473381975098,-0.11430978541600262
924,Multilingual and Fully Non-Autoregressive ASR with Large Language Model Fusion: A Comprehensive Study,Speech-Recognition,480,2024,9,2401.12789v1,0.12217366062527216,-0.2112316983092439
925,Binary structured physics-informed neural networks for solving equations with rapidly changing solutions,Networks-Neural,490,2024,0,2401.12806v2,-0.008109764454205165,0.38129834447393157
926,Meta-Prompting: Enhancing Language Models with Task-Agnostic Scaffolding,Task-Tasks,500,2024,15,2401.12954v1,0.1822146226648622,-0.14843328097015657
927,Traffic Learning and Proactive UAV Trajectory Planning for Data Uplink in Markovian IoT Models,Learning-Deep,510,2024,12,2401.13827v1,0.00703198479898268,0.2806718291786439
928,Algorithmically Curated Lies: How Search Engines Handle Misinformation about US Biolabs in Ukraine,Systems-Information,520,2024,3,2401.13832v1,-0.1476575210884535,-0.17882460712202874
929,Embedding Attack Project (Work Report),Model-Models,530,2024,6,2401.13854v1,0.21172650528513703,-0.12162642338412265
