lat,lon,forest_loss_sq_km,region
28.7409,96.2718,59.78,northeast
28.5678,96.5701,10.0,northeast
25.8093,92.4702,90.83,northeast
27.4676,95.7739,24.61,northeast
27.6779,89.5911,97.7,northeast
25.6563,89.1009,10.0,northeast
23.8177,90.9474,29.0,northeast
28.8842,96.8304,77.03,northeast
24.8748,94.7487,120.0,northeast
25.0607,89.5167,15.78,northeast
25.9823,92.5464,71.6,northeast
27.6699,96.1598,92.45,northeast
27.8869,96.7318,18.28,northeast
26.7811,96.5026,48.87,northeast
26.0256,91.2709,36.18,northeast
25.3994,94.7223,34.47,northeast
28.8565,94.9857,120.0,northeast
26.2051,94.5769,48.24,northeast
27.2101,89.8962,47.32,northeast
27.2475,92.8125,77.64,northeast
26.5089,93.1859,46.73,northeast
28.3461,92.2621,56.42,northeast
28.1583,90.8777,120.0,northeast
25.0781,89.9617,66.15,northeast
24.1957,93.6005,54.86,northeast
23.1097,91.4003,120.0,northeast
27.8298,89.3262,33.18,northeast
25.1862,96.1769,23.03,northeast
27.9009,96.4237,10.02,northeast
27.6628,90.57,35.99,northeast
25.217,90.5061,60.91,northeast
25.3106,95.846,17.8,northeast
26.9378,96.6475,37.02,northeast
25.663,94.7547,67.48,northeast
28.4261,96.5773,115.42,northeast
25.0794,89.5577,13.75,northeast
24.5778,91.0595,21.22,northeast
28.9975,91.8442,61.92,northeast
25.3155,89.9693,40.21,northeast
26.4426,89.0856,75.98,northeast
26.8249,94.7037,10.0,northeast
23.58,90.171,26.8,northeast
26.3752,90.9839,86.65,northeast
28.658,91.4515,49.34,northeast
28.7326,92.452,104.06,northeast
23.7602,90.7994,46.48,northeast
23.8027,89.4584,73.55,northeast
28.5956,92.8913,114.36,northeast
24.9488,95.4778,16.82,northeast
25.8829,94.9164,48.76,northeast
28.6741,95.7123,120.0,northeast
24.4124,93.2436,17.87,northeast
23.824,90.3747,19.46,northeast
23.2359,96.1641,76.26,northeast
28.8405,95.4117,72.0,northeast
25.0913,90.9294,67.97,northeast
24.4505,94.7686,36.96,northeast
23.0635,89.7641,30.4,northeast
25.4847,92.5322,120.0,northeast
24.8985,91.3344,64.28,northeast
26.8225,89.975,44.31,northeast
23.0761,95.0001,12.35,northeast
28.2104,93.3137,20.96,northeast
26.2697,96.8703,69.52,northeast
24.0766,95.6189,50.82,northeast
26.6495,90.3675,43.96,northeast
24.5048,91.2357,120.0,northeast
23.1834,95.7523,33.99,northeast
25.4621,89.9972,26.98,northeast
28.848,89.9235,73.81,northeast
28.3826,95.4118,20.48,northeast
25.1543,93.9273,46.55,northeast
24.1013,96.7949,70.12,northeast
24.9188,91.146,41.39,northeast
24.8022,91.5448,43.53,northeast
28.8363,93.6857,69.85,northeast
26.9813,95.7747,13.33,northeast
28.7976,93.8254,80.1,northeast
27.5026,89.7536,40.82,northeast
27.9559,92.5662,54.06,northeast
26.9826,92.4756,43.95,northeast
27.3224,90.8639,79.01,northeast
23.8209,93.6585,19.31,northeast
23.593,90.4381,10.0,northeast
23.0662,89.7211,84.55,northeast
25.3661,91.2221,66.21,northeast
23.9781,91.325,108.23,northeast
27.8392,94.5255,89.84,northeast
25.4989,89.9569,79.42,northeast
28.8398,90.7436,64.29,northeast
25.5415,94.5063,37.16,northeast
23.1637,94.8681,12.01,northeast
23.4703,90.124,70.72,northeast
23.1343,89.7717,34.2,northeast
24.0059,89.0871,63.48,northeast
26.3425,90.4068,29.05,northeast
25.366,89.6441,10.0,northeast
24.9997,93.7348,31.49,northeast
25.0137,94.6888,22.99,northeast
26.2705,90.2709,120.0,northeast
25.9922,93.3762,115.28,northeast
24.6228,94.7967,20.39,northeast
27.3885,91.1051,11.03,northeast
24.73,91.1827,79.88,northeast
23.2507,96.8946,34.38,northeast
26.7451,92.1917,18.38,northeast
26.6422,89.9102,24.86,northeast
23.7968,91.9348,120.0,northeast
23.135,93.6879,58.54,northeast
27.6294,95.4677,44.09,northeast
25.2914,89.1566,62.15,northeast
24.3532,94.4758,41.96,northeast
27.3307,96.4202,120.0,northeast
25.3399,93.634,119.37,northeast
26.1105,96.6579,80.19,northeast
27.0646,94.7624,120.0,northeast
23.1037,93.4747,81.05,northeast
28.2661,94.7222,61.37,northeast
28.6694,94.3728,120.0,northeast
25.2991,91.9358,38.54,northeast
26.9091,91.8477,10.0,northeast
27.6517,92.1581,112.31,northeast
24.1222,96.1198,75.83,northeast
25.3535,96.6402,41.28,northeast
27.7302,94.1402,76.86,northeast
25.3441,96.4804,40.56,northeast
23.7351,90.7233,17.93,northeast
25.2317,90.1381,25.1,northeast
25.5971,96.9414,71.19,northeast
26.5561,92.5774,11.97,northeast
26.5576,93.2594,16.89,northeast
25.4788,89.5504,11.61,northeast
26.6186,92.8189,11.88,northeast
28.8834,94.6167,21.1,northeast
25.8187,92.937,78.34,northeast
26.9886,90.9888,81.75,northeast
24.7129,93.4282,95.48,northeast
25.821,96.2205,16.21,northeast
28.409,96.6236,35.42,northeast
24.7988,96.1784,70.17,northeast
24.1184,92.1083,92.1,northeast
25.6931,92.7979,23.88,northeast
23.6194,89.4715,26.99,northeast
28.717,91.4192,62.12,northeast
26.2212,93.473,67.49,northeast
23.7269,96.7653,59.78,northeast
23.1592,92.7466,19.21,northeast
28.3277,93.0208,97.31,northeast
25.0891,96.9251,15.99,northeast
28.9888,91.6821,120.0,northeast
24.9158,89.1423,10.0,northeast
24.2923,96.8385,13.55,northeast
23.0813,90.9031,87.59,northeast
24.2625,94.5104,67.89,northeast
24.3102,90.207,12.26,northeast
23.6487,91.0361,23.71,northeast
25.6314,89.1347,29.49,northeast
27.5804,93.007,31.78,northeast
24.0122,92.9192,59.11,northeast
24.5512,90.8098,47.01,northeast
24.1363,96.8251,49.44,northeast
28.5366,96.3074,76.17,northeast
28.2646,96.7019,30.94,northeast
27.368,95.8692,79.93,northeast
24.4199,96.0306,23.77,northeast
27.8086,91.9128,20.05,northeast
25.1653,90.5698,42.29,northeast
27.4689,95.3808,65.1,northeast
23.1401,93.0672,16.58,northeast
27.5065,92.2956,20.97,northeast
28.5162,94.4072,43.02,northeast
24.9026,93.7268,77.7,northeast
24.2328,96.9073,59.99,northeast
26.051,96.4221,89.79,northeast
23.9033,91.9366,34.91,northeast
25.5819,94.0585,74.13,northeast
26.2946,92.7825,46.62,northeast
28.0036,91.4315,40.68,northeast
23.5559,90.1938,119.54,northeast
25.141,93.7844,39.25,northeast
23.8482,94.725,93.25,northeast
27.8587,94.9996,20.36,northeast
24.3704,96.9248,59.95,northeast
23.7668,90.274,63.96,northeast
24.3239,94.6123,96.19,northeast
25.9498,95.1309,77.74,northeast
28.9718,96.4286,47.26,northeast
25.1484,89.2492,13.89,northeast
28.2874,96.4234,89.09,northeast
24.6928,92.2433,39.42,northeast
25.5723,95.4124,10.76,northeast
24.7931,91.9688,44.29,northeast
26.9253,93.2238,10.0,northeast
24.3443,95.9133,10.54,northeast
23.3825,92.2141,120.0,northeast
25.5264,89.9833,101.44,northeast
26.5149,95.0242,73.84,northeast
27.881,89.3459,27.0,northeast
23.8947,89.2355,47.4,northeast
27.1163,96.6721,38.18,northeast
23.8871,95.7108,20.76,northeast
26.6,91.8929,22.37,northeast
27.9556,93.7322,41.65,northeast
28.1462,93.7208,62.55,northeast
27.3639,89.0198,120.0,northeast
23.0335,90.7631,48.34,northeast
27.1556,94.3735,56.52,northeast
28.5974,94.8533,120.0,northeast
25.9922,94.9156,113.32,northeast
27.1198,91.2887,71.71,northeast
24.9903,90.5198,58.93,northeast
28.8992,96.1391,120.0,northeast
24.274,94.0513,10.0,northeast
28.4296,89.3644,69.04,northeast
27.7799,91.6863,67.98,northeast
28.2529,92.7364,35.29,northeast
26.9741,93.7652,30.71,northeast
24.2028,95.4185,71.18,northeast
24.6368,91.7772,25.22,northeast
25.3323,89.1141,117.88,northeast
27.2068,89.9182,33.1,northeast
26.0829,95.1694,116.06,northeast
27.084,96.4675,25.54,northeast
25.6843,92.1156,13.93,northeast
27.5502,96.4512,48.86,northeast
26.6994,95.0478,10.0,northeast
26.7349,96.1487,112.09,northeast
23.2718,95.3429,94.94,northeast
27.3793,94.1126,62.36,northeast
27.5949,91.0236,65.46,northeast
27.2776,91.8935,12.58,northeast
24.5621,90.3134,35.37,northeast
25.8495,90.9429,27.13,northeast
24.1602,96.5374,42.16,northeast
26.5451,92.732,32.2,northeast
24.0218,94.141,49.32,northeast
28.9364,91.1545,88.32,northeast
26.8701,94.1714,16.83,northeast
24.3124,92.4467,17.41,northeast
24.4517,90.6916,25.54,northeast
24.4493,93.2449,26.59,northeast
28.3326,90.6381,67.62,northeast
23.9915,93.457,26.28,northeast
25.6679,96.8742,54.96,northeast
24.4577,90.364,63.13,northeast
27.0386,93.7932,52.42,northeast
25.7405,95.4988,71.15,northeast
28.4113,93.7328,44.45,northeast
27.3118,95.8097,48.02,northeast
25.7608,90.7567,61.14,northeast
26.286,96.4996,10.0,northeast
24.2226,89.6931,19.77,northeast
24.1894,96.007,120.0,northeast
27.3138,90.7341,54.2,northeast
25.3214,91.3089,115.38,northeast
24.1865,93.2107,70.37,northeast
23.4875,91.8727,120.0,northeast
26.9109,94.6045,21.34,northeast
28.8771,90.5234,39.1,northeast
25.5874,94.1449,34.58,northeast
24.554,91.6009,20.67,northeast
25.9266,89.7555,45.86,northeast
24.0205,94.8146,61.68,northeast
24.9236,92.9403,67.26,northeast
25.2044,93.6317,14.76,northeast
27.5005,89.7065,55.02,northeast
24.4179,96.8676,40.18,northeast
27.39,93.7808,25.73,northeast
23.7363,93.7733,28.54,northeast
25.6534,93.682,14.02,northeast
28.5247,90.5028,41.77,northeast
27.2803,95.2276,84.82,northeast
28.5063,90.718,42.96,northeast
23.832,93.4149,52.27,northeast
24.8552,95.612,43.12,northeast
24.3696,94.9341,120.0,northeast
28.0211,92.0627,54.38,northeast
24.5979,96.1303,14.9,northeast
24.9621,93.6591,54.43,northeast
23.8182,93.0263,70.8,northeast
25.3914,91.1414,36.05,northeast
26.5383,94.033,108.98,northeast
28.961,89.9211,113.16,northeast
26.6626,91.3578,28.33,northeast
26.4561,92.8084,85.26,northeast
24.0641,91.5289,28.03,northeast
23.531,93.9758,22.99,northeast
27.1731,96.1861,10.0,northeast
23.0621,92.4726,71.26,northeast
28.1212,94.1027,49.4,northeast
28.6574,94.8169,57.85,northeast
24.6732,95.3158,120.0,northeast
25.9514,89.0979,64.19,northeast
27.3014,90.6261,57.11,northeast
25.5941,91.9133,21.17,northeast
27.7844,91.7154,32.21,northeast
25.4553,90.8313,46.54,northeast
26.062,95.2709,62.91,northeast
25.067,94.4828,10.0,northeast
27.2124,91.3451,10.0,northeast
23.7157,91.7877,10.0,northeast
23.8597,95.7846,105.32,northeast
26.7499,94.1527,120.0,northeast
23.8478,92.1578,29.59,northeast
24.6471,93.7044,54.3,northeast
28.4055,93.5696,67.62,northeast
23.5541,94.6988,49.09,northeast
28.0208,93.0089,67.54,northeast
27.5944,91.2663,58.18,northeast
28.6901,94.7185,20.25,northeast
23.1906,93.9674,40.31,northeast
26.3267,92.5604,76.93,northeast
27.1501,94.9869,31.75,northeast
27.5263,90.1656,84.56,northeast
23.6372,95.5717,47.3,northeast
24.0355,96.9214,22.74,northeast
27.4316,91.9213,48.53,northeast
24.3305,92.443,73.74,northeast
26.9469,93.7898,84.01,northeast
25.3642,92.7821,109.46,northeast
26.8051,93.9234,120.0,northeast
25.676,89.9293,120.0,northeast
27.2652,95.4275,50.9,northeast
23.0568,89.3824,34.36,northeast
26.9135,90.6849,66.12,northeast
26.6113,95.7077,88.93,northeast
24.1914,95.5634,10.78,northeast
27.1946,89.6132,62.18,northeast
28.0355,92.8404,41.99,northeast
27.6989,90.0229,120.0,northeast
28.0374,94.2279,21.41,northeast
23.6844,89.4859,97.97,northeast
27.924,90.9965,120.0,northeast
23.2969,93.1037,70.0,northeast
28.1565,95.7247,11.74,northeast
28.2588,93.8207,53.84,northeast
23.6749,96.6891,74.87,northeast
23.2838,90.9391,15.2,northeast
27.8614,96.1434,24.68,northeast
25.1926,94.411,30.49,northeast
23.407,90.8318,104.92,northeast
26.6246,94.7117,37.15,northeast
26.2992,92.1754,22.21,northeast
28.8392,91.0799,76.4,northeast
28.0085,93.6903,44.13,northeast
24.7024,96.7008,43.85,northeast
24.4502,92.1494,51.56,northeast
24.3745,96.3353,120.0,northeast
27.3844,93.5548,62.79,northeast
26.4944,96.778,78.8,northeast
25.5275,93.7676,35.96,northeast
25.6195,93.5914,78.29,northeast
28.0438,90.8001,10.0,northeast
25.927,91.5626,37.0,northeast
24.3609,92.5351,62.63,northeast
26.4239,93.5058,87.05,northeast
26.106,95.6215,61.69,northeast
27.7695,93.2727,65.2,northeast
24.4797,94.7956,20.7,northeast
27.5124,96.9127,38.65,northeast
24.6958,95.6886,64.42,northeast
26.1691,90.8639,48.6,northeast
27.2247,95.0925,96.47,northeast
28.6163,93.2187,88.14,northeast
28.71,95.3254,120.0,northeast
28.5279,93.7718,120.0,northeast
27.5711,96.6992,102.87,northeast
25.7083,93.323,75.54,northeast
25.5598,91.3234,67.24,northeast
27.5608,96.4859,10.0,northeast
25.141,94.3963,12.4,northeast
24.2433,92.5944,79.58,northeast
25.8357,95.9034,70.31,northeast
23.2375,96.1681,80.33,northeast
26.9383,93.1699,120.0,northeast
25.4098,93.558,73.81,northeast
23.276,89.561,24.93,northeast
25.4637,89.781,53.83,northeast
25.6456,95.4316,94.51,northeast
24.5486,91.4444,66.93,northeast
28.7935,96.4057,111.04,northeast
23.4812,89.8548,120.0,northeast
24.2657,96.5025,41.98,northeast
25.9621,91.5369,83.24,northeast
23.5503,91.6228,31.99,northeast
25.2817,91.6655,50.54,northeast
23.6836,94.1104,62.93,northeast
27.0673,92.0806,73.17,northeast
24.4859,89.3056,34.27,northeast
23.5853,90.9826,10.0,northeast
24.3738,90.1615,120.0,northeast
23.9058,89.8996,69.56,northeast
28.7819,90.9125,41.57,northeast
24.9559,95.8401,23.0,northeast
26.4919,90.5855,72.6,northeast
25.4646,93.8254,21.97,northeast
24.488,96.1359,41.98,northeast
27.0385,91.3214,59.07,northeast
25.923,90.6941,74.8,northeast
23.4026,91.0278,10.3,northeast
23.6283,95.6323,69.15,northeast
23.4326,89.9511,95.89,northeast
24.3605,91.2691,119.2,northeast
26.8753,96.6647,21.73,northeast
26.4987,92.3537,10.0,northeast
27.1512,96.2135,57.23,northeast
25.5275,95.8422,44.11,northeast
25.9971,94.9422,10.0,northeast
24.0435,90.157,98.73,northeast
26.2914,92.5548,75.52,northeast
26.9718,94.2203,53.01,northeast
28.8165,95.7989,73.44,northeast
26.155,90.8429,25.18,northeast
23.4689,91.4598,45.63,northeast
26.9395,90.1156,13.52,northeast
28.0859,89.0666,21.22,northeast
27.3311,89.3138,18.59,northeast
24.2169,89.9679,69.07,northeast
27.5125,95.5894,98.28,northeast
23.9225,95.1875,66.93,northeast
24.0461,93.9022,49.18,northeast
23.922,90.7768,66.22,northeast
27.9667,93.1987,25.43,northeast
23.4387,95.9737,35.4,northeast
27.347,95.4386,84.91,northeast
26.1062,94.5988,15.97,northeast
25.5186,93.1547,26.43,northeast
27.4258,95.2836,31.91,northeast
24.3621,96.2078,45.24,northeast
23.4476,94.0539,50.93,northeast
23.7529,95.04,120.0,northeast
27.3606,94.7589,90.16,northeast
26.5225,89.2149,35.61,northeast
25.0562,90.8053,23.79,northeast
25.6881,94.1826,42.61,northeast
25.907,92.9292,79.07,northeast
28.6118,95.3459,29.58,northeast
27.3511,95.1861,27.32,northeast
23.6185,90.4987,11.53,northeast
23.6587,92.7,111.14,northeast
24.2188,95.9247,16.03,northeast
26.4064,94.4697,120.0,northeast
25.092,96.7074,120.0,northeast
25.7839,93.7613,64.21,northeast
27.3282,90.7079,120.0,northeast
28.9972,94.6755,19.05,northeast
25.6336,96.2967,67.58,northeast
27.1994,91.4183,18.58,northeast
25.5378,94.7929,10.0,northeast
27.3687,92.4709,93.96,northeast
26.4445,93.8127,120.0,northeast
23.4595,94.6074,52.36,northeast
23.6969,92.7624,106.48,northeast
27.844,89.8283,20.77,northeast
24.6794,91.6847,76.48,northeast
28.1558,91.7823,36.96,northeast
24.2856,91.428,61.77,northeast
25.4286,90.4762,82.88,northeast
28.1138,94.8649,32.48,northeast
27.5723,92.5253,120.0,northeast
27.7483,94.9819,42.19,northeast
24.0685,89.8136,82.77,northeast
27.9071,94.432,35.33,northeast
23.5503,95.1125,35.05,northeast
28.6954,90.7114,11.69,northeast
27.6821,89.2809,64.49,northeast
26.1682,91.6501,57.69,northeast
24.3071,94.7745,52.38,northeast
28.8328,91.6527,43.24,northeast
25.6515,94.2671,94.66,northeast
23.3371,90.4091,20.23,northeast
25.7977,94.3915,79.62,northeast
28.1412,89.3984,120.0,northeast
27.9479,92.3775,108.53,northeast
23.4326,90.6332,38.54,northeast
24.4562,96.144,22.89,northeast
24.0772,89.8201,80.47,northeast
25.299,96.2491,47.14,northeast
27.8696,92.6385,24.24,northeast
28.734,90.8945,54.23,northeast
25.2199,95.6831,51.74,northeast
27.7397,94.0707,35.02,northeast
24.8838,95.3292,33.21,northeast
24.0879,92.0999,34.38,northeast
26.0484,94.06,10.0,northeast
27.4362,90.9576,10.0,northeast
27.2973,93.6478,29.49,northeast
25.2166,91.1251,26.32,northeast
24.6507,96.8987,94.41,northeast
27.9289,92.8785,95.87,northeast
24.8031,90.5366,33.14,northeast
24.5846,89.0198,78.7,northeast
23.6205,96.054,10.0,northeast
23.2146,93.4717,70.09,northeast
27.2131,94.3974,10.0,northeast
26.9231,93.4358,77.64,northeast
28.6168,89.2892,65.96,northeast
27.1423,96.6313,35.6,northeast
27.2022,96.7552,10.0,northeast
24.7902,91.3674,120.0,northeast
26.1135,89.9609,55.96,northeast
28.5899,96.3052,29.78,northeast
26.5395,92.3343,32.82,northeast
28.492,95.9239,120.0,northeast
28.2538,91.1003,13.25,northeast
23.4644,96.6392,64.01,northeast
28.2984,94.7604,23.53,northeast
25.0804,89.5952,41.9,northeast
24.0034,95.9298,18.8,northeast
28.6228,94.4885,80.62,northeast
27.8788,90.3747,92.61,northeast
26.4337,92.3197,28.87,northeast
26.8814,91.0584,64.17,northeast
27.2103,94.2257,82.7,northeast
26.3774,93.2332,40.87,northeast
23.595,89.8565,80.77,northeast
27.0419,94.6972,120.0,northeast
27.4462,93.9349,43.06,northeast
23.1726,94.182,19.89,northeast
25.3596,93.8009,15.67,northeast
27.5101,94.2242,50.59,northeast
25.442,94.5982,40.19,northeast
27.5616,89.7083,31.83,northeast
28.5264,92.6616,60.18,northeast
28.3317,89.4528,17.62,northeast
24.9531,96.7757,31.59,northeast
27.2778,96.48,105.36,northeast
26.2429,94.9825,40.93,northeast
25.7552,94.0324,33.97,northeast
23.5964,91.5875,58.22,northeast
28.6502,96.7539,20.9,northeast
23.4428,93.3775,81.18,northeast
27.7582,91.0377,120.0,northeast
23.0326,89.0093,77.0,northeast
23.3756,90.4954,32.87,northeast
25.9097,92.9744,78.8,northeast
27.6799,92.4109,54.1,northeast
26.1044,93.3032,39.51,northeast
26.4771,93.9078,120.0,northeast
26.7225,92.1511,42.24,northeast
27.0346,96.1141,10.0,northeast
24.1525,96.2429,74.02,northeast
28.2364,92.636,32.95,northeast
26.2091,92.0208,10.0,northeast
23.5938,95.9128,83.85,northeast
23.6887,89.9766,120.0,northeast
24.6666,90.5469,16.2,northeast
27.6728,96.6258,36.56,northeast
27.7859,89.8542,107.5,northeast
27.2971,90.8794,91.58,northeast
26.6622,91.3553,82.41,northeast
25.0492,96.3967,36.28,northeast
27.7209,92.6997,94.16,northeast
28.816,93.8189,39.35,northeast
27.9055,90.3599,114.62,northeast
23.6304,95.4605,41.29,northeast
28.35,92.5201,48.65,northeast
24.2021,93.4347,63.06,northeast
28.8679,92.0732,27.58,northeast
25.4799,93.3007,13.12,northeast
26.4455,95.7004,42.64,northeast
27.6196,96.4018,29.78,northeast
28.2478,91.7339,14.87,northeast
23.1587,92.5595,31.13,northeast
26.5551,90.808,27.67,northeast
25.5131,91.4703,18.81,northeast
28.2352,94.1809,40.96,northeast
24.2991,95.8424,56.32,northeast
25.1795,93.0096,62.05,northeast
25.5283,90.1853,63.48,northeast
26.2145,96.5092,42.16,northeast
24.2105,89.2862,91.82,northeast
27.8979,94.0092,86.19,northeast
25.2431,90.3214,69.0,northeast
27.9324,94.6569,84.17,northeast
28.3654,90.3071,100.31,northeast
28.5239,91.0517,57.79,northeast
24.1078,93.7803,74.9,northeast
28.0377,92.755,77.78,northeast
23.8579,95.724,62.64,northeast
26.3942,89.1654,79.46,northeast
26.9085,96.2062,65.3,northeast
25.3917,93.8854,62.7,northeast
23.8963,92.6624,85.05,northeast
25.0077,91.6044,84.16,northeast
25.8353,95.4523,46.09,northeast
24.0202,92.5726,12.9,northeast
23.0896,90.941,94.48,northeast
27.599,96.5902,111.18,northeast
23.581,90.0286,64.34,northeast
23.7682,93.9199,14.32,northeast
28.4518,94.2605,32.07,northeast
27.3331,92.8717,35.85,northeast
25.8136,92.022,13.9,northeast
27.2516,93.7977,22.96,northeast
24.018,92.8587,73.98,northeast
27.9567,93.1799,120.0,northeast
27.0198,93.9963,63.13,northeast
28.5675,89.5545,10.0,northeast
27.6942,91.5072,56.47,northeast
27.8797,93.8054,56.85,northeast
27.0495,95.0463,52.62,northeast
26.1974,90.3612,91.46,northeast
26.5789,92.9343,120.0,northeast
26.5881,91.8963,39.8,northeast
28.6634,96.2806,18.26,northeast
25.7519,96.5639,41.14,northeast
25.3629,93.738,25.77,northeast
23.7218,95.0735,108.67,northeast
26.9501,95.3303,56.58,northeast
25.2516,94.5863,90.58,northeast
26.2476,91.9342,48.07,northeast
26.4774,95.8056,95.6,northeast
23.5283,89.9441,19.76,northeast
23.5679,94.2529,17.89,northeast
28.9572,91.3638,29.56,northeast
24.5017,90.872,67.48,northeast
26.597,95.9444,23.12,northeast
27.5597,94.3475,20.63,northeast
25.3493,96.3721,23.89,northeast
28.5606,94.0336,22.97,northeast
28.533,94.0936,39.71,northeast
26.6136,92.6099,17.78,northeast
27.0177,94.4057,50.48,northeast
26.93,95.1737,46.08,northeast
28.4682,94.579,15.39,northeast
27.8487,91.4916,10.0,northeast
27.2768,90.3956,107.45,northeast
26.5333,96.1115,11.4,northeast
26.8206,92.2708,61.74,northeast
23.0743,94.766,60.06,northeast
23.8305,91.0936,18.18,northeast
24.912,89.4305,76.22,northeast
24.9509,94.888,93.19,northeast
25.9193,94.8497,55.66,northeast
